dataset_id,reference,species,notes,model,loglikelihood,ks_distance,diameter_min [mm],diameter_max [mm],functional_group2,t_ru0 [MPa],beta_t,shape,scale [MPa],sdlog,sigma_t0 [MPa],beta_sigmat,width [MPa]
96,Kamchoom et al. (2022),Cynodon dactylon,6 months age,normal_force,-89.41849576459263,0.13533070644629636,0.30004926,1.750023756,Grasses,22.9352018088372,-0.5247782400080764,NA,NA,NA,5.269058390834535,-2,NA
96,Kamchoom et al. (2022),Cynodon dactylon,6 months age,normal_scaled,-82.61619285627899,0.07925640061753458,0.30004926,1.750023756,Grasses,23.554722046453637,-0.6603861119804659,NA,NA,NA,4.174669336348431,-0.6603861119804659,NA
96,Kamchoom et al. (2022),Cynodon dactylon,6 months age,normal_strength,-88.66544954779393,0.1037952486155046,0.30004926,1.750023756,Grasses,23.193993643370003,-0.7228900246492811,NA,NA,NA,5.147395000446083,0,NA
96,Kamchoom et al. (2022),Cynodon dactylon,6 months age,uniform,-82.43879194323179,0.31019995815284207,0.30004926,1.750023756,Grasses,26.353611046023225,-0.6126780869852217,NA,NA,NA,NA,NA,17.148635074370308
96,Kamchoom et al. (2022),Cynodon dactylon,6 months age,weibull,-83.99054562721614,0.1031946009398525,0.30004926,1.750023756,Grasses,23.480770707262412,-0.6808222983286996,5.854196518453977,NA,NA,NA,NA,NA
97,Lateh et al. (2014),Acacia mangium,NA,gamma,-530.3809579038459,0.05155714388347821,0.111032028,2.581494662,Broadleaves,33.872230271707195,-0.5937579743563434,3.1951904138070994,NA,NA,NA,NA,NA
97,Lateh et al. (2014),Acacia mangium,NA,gumbel,-530.0237756382164,0.037501353814802796,0.111032028,2.581494662,Broadleaves,33.65929971749598,-0.6018431786625921,NA,14.239383763634988,NA,NA,NA,NA
97,Lateh et al. (2014),Acacia mangium,NA,logistic,-538.9184453405637,0.06729007265244226,0.111032028,2.581494662,Broadleaves,31.609502552902974,-0.6439754014767028,NA,9.94949752248648,NA,NA,NA,NA
97,Lateh et al. (2014),Acacia mangium,NA,lognormal,-535.7789478806603,0.08094953923061482,0.111032028,2.581494662,Broadleaves,35.545370201868394,-0.5147588417894848,NA,NA,0.6163105241491074,NA,NA,NA
97,Lateh et al. (2014),Acacia mangium,NA,normal_force,-604.5407897428262,0.1825143923333692,0.111032028,2.581494662,Broadleaves,34.17918533812262,-0.5104258787503666,NA,NA,NA,20.9050408476568,-2,NA
97,Lateh et al. (2014),Acacia mangium,NA,normal_scaled,-542.2090211393084,0.09549174522727605,0.111032028,2.581494662,Broadleaves,33.38654825309375,-0.6459140087497622,NA,NA,NA,18.40286931941849,-0.6459140087497622,NA
97,Lateh et al. (2014),Acacia mangium,NA,normal_strength,-576.6771675186534,0.11746758840859695,0.111032028,2.581494662,Broadleaves,31.801332306772473,-0.7014052456833708,NA,NA,NA,29.568349909531058,0,NA
97,Lateh et al. (2014),Acacia mangium,NA,uniform,-567.3982180952931,0.3476376951158593,0.111032028,2.581494662,Broadleaves,49.60531652652064,-0.5804715274140537,NA,NA,NA,NA,NA,95.61194785115418
97,Lateh et al. (2014),Acacia mangium,NA,weibull,-531.6206182015146,0.05652028847908763,0.111032028,2.581494662,Broadleaves,33.636217442293336,-0.6256718873862477,1.9090130409898243,NA,NA,NA,NA,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,gamma,-124.90377930367853,0.12878002695895108,0.410618729,11.5242836,Shrubs,50.794404634043545,-0.5758516744982176,4.438274237821107,NA,NA,NA,NA,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,gumbel,-124.30266587038892,0.11663498271869116,0.410618729,11.5242836,Shrubs,50.23804284136663,-0.5839943952373855,NA,17.838167276092634,NA,NA,NA,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,logistic,-128.05103557931196,0.1285230887132356,0.410618729,11.5242836,Shrubs,45.77653396983047,-0.5513258587743612,NA,12.720613788246167,NA,NA,NA,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,lognormal,-123.52960577008093,0.13506583207350742,0.410618729,11.5242836,Shrubs,51.499886394197645,-0.5986836770275484,NA,NA,0.4714071633003351,NA,NA,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,normal_force,-157.70836958875483,0.3031874838109434,0.410618729,11.5242836,Shrubs,99.20437836698852,-0.9872411108195966,NA,NA,NA,217.16852177747762,-2,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,normal_scaled,-131.13261775271354,0.20016116714366694,0.410618729,11.5242836,Shrubs,49.68202348025089,-0.5496965989555999,NA,NA,NA,26.62241827383,-0.5496965989555999,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,normal_strength,-135.48393757728235,0.24633972905526447,0.410618729,11.5242836,Shrubs,51.457283983298545,-0.5996025633996043,NA,NA,NA,19.13484591000223,0,NA
98,Leung et al. (2015),Melastoma sanguineum,NA,uniform,-131.67740445797406,0.4792022685608413,0.410618729,11.5242836,Shrubs,75.10118737657976,-0.5560064936476736,NA,NA,NA,NA,NA,112.58044076202685
98,Leung et al. (2015),Melastoma sanguineum,NA,weibull,-127.4495720918008,0.1612290751832246,0.410618729,11.5242836,Shrubs,50.38104559054789,-0.5598829139404837,1.999133999664744,NA,NA,NA,NA,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,gamma,-304.99509673869204,0.11254304432376999,0.864168653,10.42872371,Shrubs,49.7236256279909,-0.7319083504641258,7.059069274216899,NA,NA,NA,NA,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,gumbel,-305.6377083692376,0.0955031286027565,0.864168653,10.42872371,Shrubs,48.09296272130601,-0.7034978233234129,NA,14.733014139053788,NA,NA,NA,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,logistic,-312.21645820286636,0.1157666552747667,0.864168653,10.42872371,Shrubs,49.708293693267635,-0.7503297661110263,NA,11.435507668050013,NA,NA,NA,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,lognormal,-304.8800348020495,0.08987741100852797,0.864168653,10.42872371,Shrubs,48.21471705394543,-0.7020556756682376,NA,NA,0.38485049151619094,NA,NA,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,normal_force,-321.26485351221345,0.05579402056799254,0.864168653,10.42872371,Shrubs,42.33073645493017,-0.6168991519156609,NA,NA,NA,84.98509465519496,-2,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,normal_scaled,-308.802117485691,0.12081883559717738,0.864168653,10.42872371,Shrubs,52.6565032737095,-0.7844495532319944,NA,NA,NA,19.71017166228696,-0.7844495532319944,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,normal_strength,-325.3010061262959,0.08350950588574041,0.864168653,10.42872371,Shrubs,49.70922019678073,-0.7285730718796299,NA,NA,NA,10.177236302768055,0,NA
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,uniform,-294.5347372560537,0.1497950655048071,0.864168653,10.42872371,Shrubs,65.39753173398682,-0.8989594747727673,NA,NA,NA,NA,NA,78.27671500810408
99,Leung et al. (2015),Rhodomyrtus tomentosa,NA,weibull,-306.5839484869685,0.1093410820711671,0.864168653,10.42872371,Shrubs,52.93469436938244,-0.7861077503181063,2.9278483660645622,NA,NA,NA,NA,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,gamma,-387.04459112479395,0.08122469591546774,0.620836565,15.79577637,Broadleaves,83.63695329674844,-0.8733296216524821,3.6607272036262466,NA,NA,NA,NA,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,gumbel,-388.56653081021926,0.09104820080418838,0.620836565,15.79577637,Broadleaves,82.50259919074476,-0.8741879475736302,NA,33.17391383598797,NA,NA,NA,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,logistic,-399.99760944793485,0.09520475908315534,0.620836565,15.79577637,Broadleaves,79.25924658589706,-0.8816646537650354,NA,25.742351148568247,NA,NA,NA,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,lognormal,-385.71067611565286,0.07356453655804923,0.620836565,15.79577637,Broadleaves,82.93596072603002,-0.8645558537363953,NA,NA,0.5394131204898631,NA,NA,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,normal_force,-440.73502195372396,0.13161321437426132,0.620836565,15.79577637,Broadleaves,82.23786122782158,-0.847689138184741,NA,NA,NA,288.41808194931946,-2,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,normal_scaled,-399.8486060572375,0.12518115984537065,0.620836565,15.79577637,Broadleaves,83.93292997550297,-0.8761100218885162,NA,NA,NA,45.41015717517923,-0.8761100218885162,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,normal_strength,-422.84292460922114,0.08418846214649006,0.620836565,15.79577637,Broadleaves,105.09968343212161,-1.1695608885095106,NA,NA,NA,18.920895155021817,0,NA
100,Leung et al. (2015),Reevesia thyrsoidea,NA,uniform,-398.1238563759127,0.3143004400834861,0.620836565,15.79577637,Broadleaves,91.15267516812217,-0.7014995445550427,NA,NA,NA,NA,NA,147.69734402043358
100,Leung et al. (2015),Reevesia thyrsoidea,NA,weibull,-390.3077384622927,0.08552668683794384,0.620836565,15.79577637,Broadleaves,84.31378979370449,-0.8750805657131752,1.9838388830921885,NA,NA,NA,NA,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,gamma,-257.9894104603116,0.08366698798024441,1.330057467,14.56806546,Broadleaves,72.0808836394092,-0.853947514374485,4.558381588646487,NA,NA,NA,NA,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,gumbel,-259.08777663090024,0.08349992647342197,1.330057467,14.56806546,Broadleaves,70.69044458537624,-0.8441279794542117,NA,26.425521699881497,NA,NA,NA,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,logistic,-264.8292614406743,0.1150624221210072,1.330057467,14.56806546,Broadleaves,71.66935067312552,-0.8698656813498924,NA,20.131303745789133,NA,NA,NA,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,lognormal,-258.6247374260124,0.08480092737400347,1.330057467,14.56806546,Broadleaves,70.37539840288989,-0.8363393536235634,NA,NA,0.4898400324966151,NA,NA,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,normal_force,-288.6488214469961,0.07957432724078928,1.330057467,14.56806546,Broadleaves,71.41068880527145,-0.847479372165446,NA,NA,NA,334.7917554667631,-2,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,normal_scaled,-262.7896010445014,0.14312817550858803,1.330057467,14.56806546,Broadleaves,75.68244081772689,-0.8822543103320247,NA,NA,NA,34.94734676595746,-0.8822543103320247,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,normal_strength,-287.920983899408,0.08768978256383352,1.330057467,14.56806546,Broadleaves,75.53209553625764,-0.888992666971124,NA,NA,NA,10.691996441650348,0,NA
101,Leung et al. (2015),Schefflera heptaphylla,NA,uniform,-255.72367939401659,0.21577698220374342,1.330057467,14.56806546,Broadleaves,97.03724782763199,-0.9160758763122887,NA,NA,NA,NA,NA,139.475288173849
101,Leung et al. (2015),Schefflera heptaphylla,NA,weibull,-258.92668847237485,0.11197108624046131,1.330057467,14.56806546,Broadleaves,75.08615923392122,-0.8753977988824503,2.334823499925192,NA,NA,NA,NA,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,gamma,-60.19102515581059,0.15756859163932593,0.702564103,1.077061677,Grasses,5.098610431677173,-1.3136632449370893,6.020078279015602,NA,NA,NA,NA,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,gumbel,-60.71344823513081,0.15490173637060545,0.702564103,1.077061677,Grasses,5.014121395229949,-1.4675451549445564,NA,1.675623184563646,NA,NA,NA,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,logistic,-62.262449362345464,0.16362301884854255,0.702564103,1.077061677,Grasses,5.238539012555226,-1.0339448356111385,NA,1.2807495816614567,NA,NA,NA,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,lognormal,-60.39173586343077,0.15597727928773242,0.702564103,1.077061677,Grasses,5.001593479590309,-1.5343085772047012,NA,NA,0.4221132651452192,NA,NA,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,normal_force,-61.75781454190353,0.16883947220370493,0.702564103,1.077061677,Grasses,5.107891739697369,-1.2938680567491083,NA,NA,NA,1.9354441984267086,-2,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,normal_scaled,-60.743106810588394,0.17428152497554827,0.702564103,1.077061677,Grasses,5.274880191910586,-0.9936479338152097,NA,NA,NA,2.069778103055076,-0.9936479338152097,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,normal_strength,-60.24278158754562,0.1700554251790098,0.702564103,1.077061677,Grasses,5.134095831620635,-1.259493165809502,NA,NA,NA,2.253029149992107,0,NA
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,uniform,-52.88494601113393,0.19350352676231528,0.702564103,1.077061677,Grasses,5.29002559063486,-1.6787037139607839,NA,NA,NA,NA,NA,5.954061853516895
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,weibull,-59.94099113958296,0.17420768345202342,0.702564103,1.077061677,Grasses,5.283356365488097,-1.0228158655631114,2.8505154368820023,NA,NA,NA,NA,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,gamma,-78.14976218978791,0.11547053395579321,0.501996513,7.242022335,Shrubs,46.42890665950087,-0.7607315975426445,138.61294559118863,NA,NA,NA,NA,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,gumbel,-79.81617123553144,0.13443569868903404,0.501996513,7.242022335,Shrubs,46.77670044540402,-0.7662062395294188,NA,3.670871687499905,NA,NA,NA,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,logistic,-79.3748821462432,0.11076543562914018,0.501996513,7.242022335,Shrubs,46.46021994071956,-0.7595230335339348,NA,2.348526037346198,NA,NA,NA,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,lognormal,-78.23820921759761,0.11948033157937166,0.501996513,7.242022335,Shrubs,46.45330672937829,-0.7613512822148258,NA,NA,0.08524860751008073,NA,NA,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,normal_force,-99.55600058394516,0.1334860261025672,0.501996513,7.242022335,Shrubs,48.2411945188658,-0.7919570826961855,NA,NA,NA,19.50527747556992,-2,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,normal_scaled,-78.05902685845747,0.10712058941395741,0.501996513,7.242022335,Shrubs,46.38300653389094,-0.7595132119264132,NA,NA,NA,3.9202699905953007,-0.7595132119264132,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,normal_strength,-87.80811904897612,0.10967172603717745,0.501996513,7.242022335,Shrubs,46.06008675444203,-0.7417386548718106,NA,NA,NA,2.773682569730476,0,NA
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,uniform,-75.56690865408643,0.18247663285388105,0.501996513,7.242022335,Shrubs,47.79052203254733,-0.7751674001434563,NA,NA,NA,NA,NA,15.31122404405675
108,Ni et al. (2019),Schefflera arboricola,50 cm spacing,weibull,-78.61039301818661,0.0945650203287482,0.501996513,7.242022335,Shrubs,46.136659828892995,-0.7542656785780477,13.249783409283378,NA,NA,NA,NA,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,gamma,-124.27704064947693,0.1101043671433356,0.497389596,7.309099329,Shrubs,69.02866237177388,-0.8114248761203541,75.00856127997012,NA,NA,NA,NA,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,gumbel,-123.61928736145789,0.11786283187292967,0.497389596,7.309099329,Shrubs,69.40835498879287,-0.8181712045751927,NA,6.705630106167108,NA,NA,NA,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,logistic,-126.45630575660476,0.10358598013546216,0.497389596,7.309099329,Shrubs,68.8989763795802,-0.8157876426717259,NA,4.834535762553447,NA,NA,NA,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,lognormal,-124.08043940241987,0.1078661639979781,0.497389596,7.309099329,Shrubs,69.13837365851495,-0.8134150221284687,NA,NA,0.11520439139326381,NA,NA,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,normal_force,-149.1984282367278,0.1826511527720026,0.497389596,7.309099329,Shrubs,78.4107433030453,-0.9129924815425541,NA,NA,NA,37.06996111615444,-2,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,normal_scaled,-124.8340931376743,0.11077794699382815,0.497389596,7.309099329,Shrubs,68.75821697410493,-0.8066335520857486,NA,NA,NA,8.004398519649948,-0.8066335520857486,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,normal_strength,-130.9996263273111,0.13912144389247322,0.497389596,7.309099329,Shrubs,67.002356415607,-0.7418301443528225,NA,NA,NA,4.75086022432074,0,NA
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,uniform,-119.62462278815879,0.19330460920407155,0.497389596,7.309099329,Shrubs,71.56387538577863,-0.8018215584558722,NA,NA,NA,NA,NA,29.27063374690085
109,Ni et al. (2019),Schefflera arboricola,80 cm spacing,weibull,-126.78838970995011,0.13906635751011737,0.497389596,7.309099329,Shrubs,67.54936614784539,-0.7870770042470796,9.195060255239706,NA,NA,NA,NA,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,gamma,-128.85127136491747,0.12023523748619847,0.699592017,7.175560919,Shrubs,86.29865441568944,-0.9921974061722866,42.47580525403061,NA,NA,NA,NA,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,gumbel,-131.91445538141738,0.1424920374696391,0.699592017,7.175560919,Shrubs,91.30073288721343,-1.0436262792901805,NA,13.645996948634561,NA,NA,NA,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,logistic,-126.43736153666572,0.09311232522795188,0.699592017,7.175560919,Shrubs,85.41887411974204,-0.978720832740775,NA,6.673640992676489,NA,NA,NA,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,lognormal,-129.32701056472433,0.12142354536575672,0.699592017,7.175560919,Shrubs,87.31531861168726,-1.005462955738924,NA,NA,0.15583766720145173,NA,NA,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,normal_force,-154.57518906339368,0.18853415139665541,0.699592017,7.175560919,Shrubs,91.24345017709936,-1.0373207493932992,NA,NA,NA,58.436316173363345,-2,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,normal_scaled,-128.2896059793075,0.11896588226701388,0.699592017,7.175560919,Shrubs,84.39870594869441,-0.9660935734009487,NA,NA,NA,12.671388599433225,-0.9660935734009487,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,normal_strength,-121.16589311474883,0.07568106431910127,0.699592017,7.175560919,Shrubs,84.35668299784332,-0.9406552537089725,NA,NA,NA,4.647489366102009,0,NA
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,uniform,-136.76799062830258,0.263191965748225,0.699592017,7.175560919,Shrubs,66.87055249010828,-0.8100848643786449,NA,NA,NA,NA,NA,56.32627093180961
110,Ni et al. (2019),Schefflera arboricola,110 cm spacing,weibull,-129.11805388380833,0.12843011252810382,0.699592017,7.175560919,Shrubs,80.60295805590087,-0.9144631251329629,7.331809293093581,NA,NA,NA,NA,NA
111,Osman et al. (2011),Acacia mangium,NA,gamma,-136.2498769009467,0.13524976066134986,0.791143911,5.986715867,Broadleaves,31.408729399529264,-0.40362786018238067,3.974389955391499,NA,NA,NA,NA,NA
111,Osman et al. (2011),Acacia mangium,NA,gumbel,-137.1650293433538,0.13443213543606247,0.791143911,5.986715867,Broadleaves,31.4671889369629,-0.39177108168891606,NA,12.836124646801675,NA,NA,NA,NA
111,Osman et al. (2011),Acacia mangium,NA,logistic,-137.54322845944498,0.12104655583064677,0.791143911,5.986715867,Broadleaves,31.677083606112955,-0.4055465643497749,NA,8.696830815139055,NA,NA,NA,NA
111,Osman et al. (2011),Acacia mangium,NA,lognormal,-137.86999613851935,0.14276029654438482,0.791143911,5.986715867,Broadleaves,32.15290381670394,-0.4100682166150191,NA,NA,0.5470752320290172,NA,NA,NA
111,Osman et al. (2011),Acacia mangium,NA,normal_force,-141.42644355075348,0.15675958926916694,0.791143911,5.986715867,Broadleaves,13.46403216135298,0.3334181217045755,NA,NA,NA,54.949811742389116,-2,NA
111,Osman et al. (2011),Acacia mangium,NA,normal_scaled,-135.88889502195212,0.12501382700549007,0.791143911,5.986715867,Broadleaves,31.590222930293244,-0.4113165110577407,NA,NA,NA,14.347731246608523,-0.4113165110577407,NA
111,Osman et al. (2011),Acacia mangium,NA,normal_strength,-137.01068705768188,0.10640808880250102,0.791143911,5.986715867,Broadleaves,34.36580989925904,-0.544899093083367,NA,NA,NA,10.87986556359539,0,NA
111,Osman et al. (2011),Acacia mangium,NA,uniform,-129.41416200167072,0.15613288921493496,0.791143911,5.986715867,Broadleaves,36.60531371475537,-0.5079389526163135,NA,NA,NA,NA,NA,53.24964547238556
